#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::delete}} 操作符删除数组元素会产生一个空槽，且不改变数组长度。	delete	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	在 {{c1::for...of}} 循环中，空槽的行为就像填充了 undefined 一样。	for...of	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	在大多数数组{{c1::迭代方法}}（如 map）中，空槽会被跳过。	迭代方法 (Iteration methods)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Object.keys()}} 在枚举属性时会跳过数组中的空槽。	Object.keys()	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	利用数组可以嵌套的特性，可以创建{{c1::多维}}数组。	多维 (Multi-dimensional)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	数组也可以像{{c1::对象}}一样用来存储其它相关的属性信息。	对象 (Objects)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	当正则匹配成功后，返回的数组包含提供匹配信息的{{c1::属性}}和元素。	属性 (Properties)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::arguments}} 对象和 NodeList 看起来像数组，但并不共享数组的所有方法。	arguments	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	arguments 对象提供 {{c1::length}} 属性，但没有实现 forEach() 等方法。	length	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	不能在类数组对象上直接调用数组方法，但可以通过 {{c1::Function.prototype.call()}} 间接调用。	Function.prototype.call()	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	由于{{c1::字符串}}提供了对其字符的序列访问，数组原型方法也可以在字符串上使用。	字符串 (Strings)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	在不使用 new 关键字的情况下调用 {{c1::Date}} 会返回一个表示当前时间的字符串。	Date (Context: Array similarity)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::TypedArray}} 对象与 Array 分享许多相似的方法。	TypedArray	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	数组的初始化器使用{{c1::方括号}} []。	方括号 (Square brackets)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	数组通过{{c1::索引}}值进行排序。	索引 (Index)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	给数组赋值 a = 'val' 被称为{{c1::填充}}数组。	填充 (Populating)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	通过分配索引大于当前 length 的值，会使数组变得{{c1::稀疏}}。	稀疏 (Sparse)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::...}} 扩展语法会将稀疏数组中的空槽展开为 undefined。	... (Spreading)	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::sort()}} 不是迭代方法，因为它的回调不一定按元素顺序调用。	sort()	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Object.hasOwn(arr, index)}} 可以用来确认某个索引是否为数组上的自有属性。	Object.hasOwn()	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::splice()}} 返回的是一个包含被移除项的数组。	splice()	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Array.prototype}} 包含了所有数组共享的方法。	Array.prototype	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	如果 sort() 的回调返回 {{c1::0}}，则 a 和 b 保持它们的原始顺序。	0	"#CSSC::#Topic::Javascript::01-guide::10-IndexedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Map}} 对象是一个键值对映射，它可以按插入顺序迭代其元素。	Map 对象	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::size}} 属性可以轻松获取 Map 的大小。	size 属性	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	Map 的 {{c1::set()}} 方法用于向 Map 添加或更新一个键值对。	set() 方法	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	Map 的 {{c1::get()}} 方法返回与指定键关联的值。	get() 方法	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	如果 Map 中不存在指定的键，get() 方法将返回 {{c1::undefined}}。	undefined	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::has()}} 方法用于检查 Map 中是否存在指定的键。	has() 方法	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::delete()}} 方法用于从 Map 中移除指定的元素。	delete() 方法	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::clear()}} 方法用于移除 Map 中的所有元素。	clear() 方法	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::for...of}} 循环遍历 Map 并获取 [key, value] 数组。	for...of 遍历	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	Object 的键只能是字符串或 {{c1::Symbol}}，而 Map 的键可以是任何值。	键类型限制	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	Map 的迭代顺序始终是元素的{{c1::插入}}顺序。	插入顺序 (Insertion order)	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	Object 具有原型，因此包含默认键，除非使用 {{c1::Object.create(null)}} 创建。	原型影响	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	当键在运行时才确定，且所有键值类型相同时，应优先使用 {{c1::Map}}。	Map 使用场景	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	如果需要将原始类型（如数字、布尔值）作为键，应使用 {{c1::Map}}。	原始值作为键	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::WeakMap}} 的键必须是对象或非注册的 Symbol。	WeakMap 键限制	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	WeakMap 对其键持有的是{{c1::弱}}引用。	弱引用 (Weak references)	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	当 WeakMap 的键对象没有其他引用时，它可以被{{c1::垃圾回收}}。	垃圾回收 (Garbage collection)	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	WeakMap {{c1::不能}}被枚举，因此没有方法可以获取其键列表。	不可枚举 (Not enumerable)	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	WeakMap 的一个常见用途是为对象存储{{c1::私有}}数据或隐藏实现细节。	私有数据	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Set}} 对象是唯一值的集合。	Set 对象	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	Set 中的值只能出现{{c1::一}}次。	唯一性 (Uniqueness)	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	Set 会按照元素的{{c1::插入}}顺序进行迭代。	迭代顺序	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::add()}} 方法可以向 Set 中添加新值。	add() 方法	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::Array.from()}} 或扩展语法从 Set 创建数组。	Set 转 Array	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	Set 构造函数可以接收一个 {{c1::Array}} 来进行转换。	Array 转 Set	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	将数组转换为 Set 时，其中的{{c1::重复}}元素会被删除。	去重	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	在数组中按值删除元素非常{{c1::慢}}，而 Set 允许直接按值删除。	性能差异	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	在数组中无法使用 indexOf 找到 {{c1::NaN}}，但 Set 可以正确识别它。	NaN 识别	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::WeakSet}} 是可被垃圾回收的值（对象或非注册 Symbol）的集合。	WeakSet 对象	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	WeakSet 只能包含{{c1::对象或 Symbol}}，不能包含任意类型的值。	内容限制	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	WeakSet 是弱引用的，如果没有其他引用，其中的对象会被{{c1::回收}}。	弱引用	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	与 WeakMap 类似，WeakSet {{c1::不能}}被枚举。	不可枚举	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	Map 的键相等性和 Set 的值相等性都基于 {{c1::SameValueZero}} 算法。	SameValueZero 算法	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	在 Map 和 Set 的相等性判断中，-0 和 +0 被视为{{c1::相等}}。	零的相等性	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	在 Map 和 Set 中，{{c1::NaN}} 被视为等于其自身，这与 === 不同。	NaN 相等性	"#CSSC::#Topic::Javascript::01-guide::11-KeyedCollections"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 建立在基于{{c1::对象}}的范式之上。	对象 (Object)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	对象是{{c1::属性}}的集合。	属性 (Properties)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	属性是{{c1::名称}}（或键）与值之间的关联。	名称 (Name)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	属性的值可以是一个函数，在这种情况下，属性被称为{{c1::方法}}。	方法 (Method)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 中的对象是一个具有属性和{{c1::类型}}的独立实体。	类型 (Type)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	可以使用对象{{c1::初始化器}}（也称为对象字面量）来创建对象。	初始化器 (Initializer)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	在对象初始化器中，每个属性名与值之间用{{c1::冒号}} (:) 分隔。	冒号 (Colon)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	计算属性名需要用{{c1::方括号}} ([]) 括起来。	方括号 (Square brackets)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	如果对象字面量出现在期望语句的位置，可能需要将其包裹在{{c1::圆括号}}中。	圆括号 (Parentheses)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	即使内容相同，不同的对象字面量创建的也是{{c1::不同}}的对象（不相等）。	不同 (Distinct)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	使用初始化器创建的对象被称为“{{c1::普通对象}}” (plain objects)。	普通对象 (Plain objects)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	普通对象是 {{c1::Object}} 的实例，但不是任何其他对象类型的实例。	Object	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	通过构造函数创建对象的第一步是定义{{c1::对象类型}}。	对象类型 (Object type)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	按照惯例，构造函数名称的首字母通常要{{c1::大写}}。	大写 (Capital)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::new}} 运算符可以调用构造函数并创建对象的实例。	new	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	在构造函数内部，使用 {{c1::this}} 关键字根据传递的值为对象的属性赋值。	this	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	调用构造函数时，参数的顺序应与{{c1::参数列表}}中的顺序一致。	参数列表 (Parameters)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	对象可以有一个属性，其本身是{{c1::另一个对象}}。	另一个对象 (Another object)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	你可以随时为以前定义的实例添加新{{c1::属性}}。	属性 (Property)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	为单个实例添加的属性{{c1::不会}}影响同一类型的其他对象。	不会 (Does not)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Object.create()}} 方法允许你为创建的对象选择原型对象。	Object.create()	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	使用 Object.create() 的好处之一是无需定义{{c1::构造函数}}。	构造函数 (Constructor)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	对象属性与变量基本相同，不同之处在于它们与{{c1::对象}}相关联。	对象 (Objects)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	变量与作用域 (scopes) 相关联，而属性与{{c1::对象}}相关联。	对象 (Objects)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	对象属性的名称是{{c1::区分大小写}}的。	区分大小写 (Case sensitive)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	属性键除非是 Symbol，否则都会被转换为{{c1::字符串}}。	字符串 (Strings)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	数组索引实际上是包含{{c1::整数}}的字符串键属性。	整数 (Integers)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	属性访问器有两种语法：点符号和{{c1::方括号}}符号。	方括号 (Bracket)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	不能使用点符号访问非有效{{c1::标识符}}（如包含空格或连字符）的属性名。	标识符 (Identifier)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	以数字开头或包含空格的属性名必须通过{{c1::方括号}}符号访问。	方括号 (Bracket)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	方括号符号在属性名需要{{c1::动态确定}}时非常有用。	动态确定 (Dynamically determined)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	如果将对象用作方括号内的键，JavaScript 会调用其 {{c1::toString()}} 方法将其转为字符串。	toString()	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	当使用变量来引用属性名时，必须使用{{c1::方括号}}符号。	方括号 (Bracket)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	"如果使用点符号访问变量名（如 obj.str），它会尝试查找字面名为 {{c1::""str""}} 的属性。"	"""str"""	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	应警惕使用方括号访问由{{c1::外部输入}}提供的属性名，这可能导致注入攻击。	外部输入 (External input)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	对象中不存在的属性其值为 {{c1::undefined}}。	undefined	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::for...in}} 循环遍历对象及其原型链中的所有可枚举字符串属性。	for...in	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Object.keys()}} 返回一个包含对象自身所有可枚举字符串属性名的数组。	Object.keys()	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	Object.keys() {{c1::不会}}返回原型链中的属性。	不会 (Not)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Object.getOwnPropertyNames()}} 返回对象自身的所有字符串属性名，无论是否可枚举。	Object.getOwnPropertyNames()	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	“自有属性” (Own property) 是指属于对象本身但不属于其{{c1::原型链}}的属性。	原型链 (Prototype chain)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::Object.hasOwn(obj, i)}} 来过滤掉来自原型链的属性。	Object.hasOwn()	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	原生 JavaScript 没有直接列出所有{{c1::继承}}属性的方法。	继承 (Inherited)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::delete}} 运算符可以移除一个非继承的属性。	delete	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 中的所有对象都继承自至少一个其他对象，该对象被称为{{c1::原型}}。	原型 (Prototype)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	可以使用构造函数的 {{c1::prototype}} 属性为该类型的所有对象定义共享属性。	prototype	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	方法是作为对象属性的{{c1::函数}}。	函数 (Function)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	方法通常定义在构造函数的{{c1::原型对象}}上，以便所有同类型的对象共享。	原型对象 (Prototype object)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::this}} 关键字在方法中用于引用当前对象。	this	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	this 被视为函数调用的一个“{{c1::隐藏参数}}”。	隐藏参数 (Hidden parameter)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	当执行 manager.sayHi() 时，this 指向 {{c1::manager}} 对象。	manager	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::call()}} 方法显式地将 this 的值作为参数传递。	call()	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getter}} 是一个与属性关联的函数，用于获取该属性的值。	getter	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::setter}} 是一个与属性关联的函数，用于设置该属性的值。	setter	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	在初始化器中，getter 方法必须带前缀关键字 {{c1::get}}。	get	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	在初始化器中，setter 方法必须带前缀关键字 {{c1::set}}。	set	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	getter 方法{{c1::不能}}期望有参数。	不能 (Must not)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	setter 方法必须恰好期望{{c1::一}}个参数。	一 (One)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::Object.defineProperties()}} 方法在创建后向对象添加 getter 或 setter。	Object.defineProperties()	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	Object.defineProperties 的第一个参数是目标对象，第二个参数是{{c1::描述符对象}}。	描述符对象 (Descriptor)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	在原有初始化器中定义 getter/setter 通常更{{c1::紧凑}}且自然。	紧凑 (Compact)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	如果无法更改原始对象的定义，则必须使用 {{c1::Object.defineProperties}} 添加。	Object.defineProperties	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	对象在 JavaScript 中是{{c1::引用}}类型。	引用 (Reference)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	两个不同的对象{{c1::永远不会}}相等，即使它们具有相同的属性。	永远不会 (Never)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	只有将同一个对象引用与其{{c1::自身}}比较时，结果才为 true。	自身 (Itself)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	如果 fruit 和 anotherFruit 指向同一个对象，修改其中一个的属性会影响{{c1::另一个}}。	另一个 (The other)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	属性名可以包含{{c1::空字符串}}。	空字符串 (Empty string)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	在构造函数中，this 用于将传递的参数绑定到{{c1::新创建的}}对象。	新创建的 (Newly created)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	类数组对象（如 NodeList）可以通过属性访问器访问元素，但不是真正的 {{c1::Array}}。	Array	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	Object.create(proto) 返回一个以 proto 为{{c1::原型}}的新对象。	原型 (Prototype)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	属性可以是任何 JavaScript {{c1::表达式}} 的结果值。	表达式 (Expression)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	在 for...in 循环中，变量被赋值为属性的{{c1::名称}}。	名称 (Name)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 对象的属性特征由这些属性共同定义。	特征 (Characteristics)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::Object.getPrototypeOf()}} 获取对象的原型。	Object.getPrototypeOf()	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	属性删除后，再次访问该属性会返回 {{c1::undefined}}。	undefined	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Object.defineProperty()}} 也可以用于添加 getter 或 setter（针对单个属性）。	Object.defineProperty()	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，对象被视为独立实体，具有属性和{{c1::类型}}。	类型 (Type)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	"属性访问的点符号形式是 `obj.prop`，方括号形式是 {{c1::`obj[""prop""]`}}。"	"`obj[""prop""]`"	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	getter 和 setter 共同代表了属性的{{c1::值}}。	值 (Value)	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 是一种基于{{c1::原型}}的语言。	基于原型 (Prototype-based)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，类主要是在现有的原型继承机制上的{{c1::抽象}}。	抽象 (Abstraction)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
